tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol
838,2,838,Prevotella,,bacteria,FALSE,35051.4,231391,172,,,94.0883,1034.8,10^-243.493,,,,,,,,,"[1177574, 652716, 589437, 589436, 470565, 282402, 28137, 28133, 28132, 28129, 28125]",2,NTCs_1,NTCs_1,eSISPA
836,2,836,Porphyromonas,,bacteria,FALSE,496.708,3279,3,,,92.2008,597.667,10^-161.204,,,,,,,,,[28124],0,NTCs_1,NTCs_1,eSISPA
816,2,816,Bacteroides,,bacteria,FALSE,103.765,685,1,,,89.964,558,10^-292.372,,,,,,,,,[28113],0,NTCs_1,NTCs_1,eSISPA
724,2,724,Haemophilus,,bacteria,FALSE,3628.44,23953,19,,,94.7289,1000.58,10^-219.591,,,,,,,,,"[729, 727]",2,NTCs_1,NTCs_1,eSISPA
561,2,561,Escherichia,,bacteria,FALSE,38.7793,256,1,,,100,55,10^-25.0795,,,,,,,,,[562],1,NTCs_1,NTCs_1,eSISPA
482,2,482,Neisseria,,bacteria,FALSE,3672.52,24244,23,,,94.5253,772.913,10^-247.596,,,,,,,,,"[1871109, 33053, 28449, 490, 488, 484]",0,NTCs_1,NTCs_1,eSISPA
475,2,475,Moraxella,,bacteria,FALSE,81.0426,535,1,,,98.529,272,10^-167.798,,,,,,,,,[480],1,NTCs_1,NTCs_1,eSISPA
469,2,469,Acinetobacter,,bacteria,FALSE,34597.2,228392,245,,,96.7816,658.065,10^-274.827,,,,,,,,,"[2810070, 2708348, 1646498, 465797, 108980, 106648, 40214, 28090]",0,NTCs_1,NTCs_1,eSISPA
286,2,286,Pseudomonas,,bacteria,FALSE,42582.5,281107,420,,,98.1354,425.56,10^-249.584,,,,,,,,,"[3019098, 2908006, 2895488, 2895482, 2894079, 2879114, 2842354, 2834406, 2745512, 2745482, 2662034, 1876757, 1745309, 1415630, 1389358, 1338689, 1329175, 1212627, 934368, 876167, 658643, 658630, 485880, 253237, 251701, 244681, 198620, 76759, 75692, 47879, 317, 306, 303, 294, 287]",3,NTCs_1,NTCs_1,eSISPA
237,2,237,Flavobacterium,,bacteria,FALSE,56116.6,370452,206,,,92.6099,1535.88,10^-305.91,,,,,,,,,"[2986833, 1454066]",0,NTCs_1,NTCs_1,eSISPA
194,2,194,Campylobacter,,bacteria,FALSE,101.796,672,1,,,97.006,501,10^-307.653,,,,,,,,,[199],0,NTCs_1,NTCs_1,eSISPA
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,4313.74,28477,24,,,93.9236,789.042,10^-217.898,,,,,,,,,"[2960088, 2832643, 2828139, 2026720, 77133]",0,NTCs_1,NTCs_1,eSISPA
-200010860,2,-200010860,non-genus-specific reads in family Inoviridae,,viruses,FALSE,99.6748,658,1,,,98.718,390,10^-247.239,,,,,,,,,[2219103],0,NTCs_1,NTCs_1,eSISPA
-200186803,2,-200186803,non-genus-specific reads in family Lachnospiraceae,,bacteria,FALSE,578.508,3819,2,,,96.7611,1103,10^-182.072,,,,,,,,,[712982],0,NTCs_1,NTCs_1,eSISPA
3025755,2,3025755,Thomasclavelia,,bacteria,FALSE,1.35345,677,1,,,80.952,126,10^-40.5017,,,,,,,,,[1547],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2979332,2,2979332,Prescottella,,bacteria,FALSE,6552.39,3277524,4098,,,95.0741,84.5312,10^-27.4328,,,,,,,,,[1323361],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2974257,2,2974257,Hoylesella,,bacteria,FALSE,233.141,116618,142,,,97.9574,650.599,10^-295.637,,,,,,,,,"[76123, 28127]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2974251,2,2974251,Segatella,,bacteria,FALSE,517.104,258657,269,,,85.7974,608.052,10^-200.374,744.42,372361,287,1,372361,88.3,554,10^-307.653,"[228604, 28135]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2905967,2,2905967,Candidatus Minimicrobia,,bacteria,FALSE,353.994,177069,196,,,92.6225,710.097,10^-167.628,,,,,,,,,"[2841264, 2841263]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2895509,2,2895509,Metamycoplasma,,bacteria,FALSE,72.3827,36206,26,,,94.4273,1206.58,10^-190.405,,,,,,,,,[2121],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2801844,2,2801844,Arachnia,,bacteria,FALSE,48.7003,24360,42,,,96.1221,389.452,10^-98.9089,,,,,,,,,[1750],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2782229,2,2782229,Epilithonimonas,,bacteria,FALSE,0,,,,,,,,254.487,127295,56,1,127295,46.3,82,10^-14.7235,[1416779],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,566.242,283236,368,,,91.0679,590.723,10^-173.723,,,,,,,,,"[3022127, 1382]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2740557,2,2740557,Pauljensenia,,bacteria,FALSE,0.759692,380,1,,,87.215,219,10^-98.5874,,,,,,,,,[178339],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2732686,2,2732686,Kayfunavirus,,viruses,TRUE,2362,1181477,1519,,,97.1621,71.5504,10^-25.5919,,,,,,,,,"[2983354, 2983353, 2983352]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2591381,2,2591381,Dysosmobacter,,bacteria,FALSE,6.55334,3278,5,,,96.9367,461.2,10^-44.543,,,,,,,,,[2830675],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2529408,2,2529408,Schaalia,,bacteria,FALSE,1002.61,501509,835,,,90.3791,419.826,10^-197.554,,,,,,,,,"[181487, 52773, 1660]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,3522.53,1761977,1599,2,886822,96.051,849.336,10^-191.965,1772.93,886822,607,2,886822,98.7606,200.825,10^-124.296,"[2933970, 2902628, 2899133, 2572088, 2093824]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1955773,2,1955773,Emergomyces,,eukaryota,FALSE,0,,,,,,,,337.023,168580,129,1,168580,31.3,182,10^-11.6696,[1955774],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1926556,2,1926556,Emergencia,,bacteria,FALSE,0.929623,465,1,,,87.379,206,10^-92.4383,,,,,,,,,[1776384],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1920453,2,1920453,Orbicella,,eukaryota,FALSE,1.95521,978,2,,,85.9155,113.5,10^-42.9489,,,,,,,,,[48498],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1918540,2,1918540,Muribaculum,,bacteria,FALSE,2.80286,1402,2,,,89.553,91,10^-36.526,,,,,,,,,[1796646],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1874526,2,1874526,Kovacikia,,bacteria,FALSE,1.16953,585,1,,,93.22,59,10^-22.3043,,,,,,,,,[2931930],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1870884,2,1870884,Clostridioides,,bacteria,FALSE,7.9008,3952,4,,,93.3242,159.5,10^-81.2287,,,,,,,,,[1496],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1869285,2,1869285,Allofrancisella,,bacteria,FALSE,3.30866,1655,4,,,87.393,202.25,10^-90.5593,,,,,,,,,[594679],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1866885,2,1866885,Mycolicibacterium,,bacteria,FALSE,1.94121,971,1,,,100,48,10^-20.3353,,,,,,,,,[59813],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1582879,2,1582879,Ezakiella,,bacteria,FALSE,1.62934,815,2,,,99.1935,197,10^-119.234,,,,,,,,,[46507],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1518147,2,1518147,Wenyingzhuangia,,bacteria,FALSE,0.951614,476,1,,,86.364,154,10^-63.7449,,,,,,,,,[1790137],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1406135,2,1406135,Breoghania,,bacteria,FALSE,1.43542,718,1,,,93.671,79,10^-34.5288,,,,,,,,,[2304600],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1249016,2,1249016,Otariodibacter,,bacteria,FALSE,0.709712,355,1,,,83.908,174,10^-67.809,,,,,,,,,[1032623],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1164882,2,1164882,Lachnoanaerobaculum,,bacteria,FALSE,196.518,98299,143,,,92.5741,490.28,10^-166.746,,,,,,,,,"[2490855, 617123]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1155385,2,1155385,Proteiniclasticum,,bacteria,FALSE,0.661732,331,1,,,97.6882,173,10^-16.891,,,,,,,,,[3036945],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
946234,2,946234,Flavonifractor,,bacteria,FALSE,1.7333,867,1,,,92.16,676,10^-307.653,,,,,,,,,[292800],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
909656,2,909656,Phocaeicola,,bacteria,FALSE,5.61772,2810,4,,,85.2893,398.75,10^-79.8178,,,,,,,,,[821],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
574697,2,574697,Butyricimonas,,bacteria,FALSE,0.93762,469,1,,,98.377,308,10^-191.074,,,,,,,,,[2093856],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
572799,2,572799,Acleris,,eukaryota,FALSE,0.695718,348,1,,,83.74,123,10^-43.9431,,,,,,,,,[1100899],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
572704,2,572704,Apotomis,,eukaryota,FALSE,0.827664,414,1,,,89.272,261,10^-127.331,,,,,,,,,[1100916],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
543311,2,543311,Parvimonas,,bacteria,FALSE,8.3926,4198,7,,,93.9891,182.714,10^-55.2328,,,,,,,,,[33033],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
501783,2,501783,Cloacibacterium,,bacteria,FALSE,2.92282,1462,3,,,84.454,225,10^-92.1734,,,,,,,,,[237258],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
476528,2,476528,Bibersteinia,,bacteria,FALSE,19.9819,9995,10,,,84.3775,208.3,10^-68.2977,,,,,,,,,[47735],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
446525,2,446525,Athripsodes,,eukaryota,FALSE,4.39022,2196,3,,,80.295,182.667,10^-62.7565,,,,,,,,,[446526],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
416916,2,416916,Aggregatibacter,,bacteria,FALSE,575.303,287768,360,,,97.5137,510.475,10^-253.03,,,,,,,,,"[2820817, 712150, 739, 732]",1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
375288,2,375288,Parabacteroides,,bacteria,FALSE,311.76,155943,197,,,97.9713,542.959,10^-224.682,,,,,,,,,"[1217282, 823]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
346096,2,346096,Paludibacter,,bacteria,FALSE,0.635742,318,1,,,84.375,160,10^-62.3559,,,,,,,,,[185300],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
286104,2,286104,Winogradskyella,,bacteria,FALSE,81.0871,40560,47,,,91.9786,84.0426,10^-35.1921,,,,,,,,,"[1936080, 754417]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
239759,2,239759,Alistipes,,bacteria,FALSE,184.495,92285,118,,,81.2336,511.297,10^-202.653,,,,,,,,,"[2585118, 2364787, 1470347, 626932, 538949]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
216851,2,216851,Faecalibacterium,,bacteria,FALSE,0.71571,358,1,,,80.952,189,10^-67.0869,,,,,,,,,[853],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
212742,2,212742,Morococcus,,bacteria,FALSE,317.543,158836,238,,,97.3038,487.908,10^-276.94,,,,,,,,,[1056807],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
195950,2,195950,Tannerella,,bacteria,FALSE,778.107,389211,684,,,93.2689,383.022,10^-187.347,,,,,,,,,"[712710, 417614]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
191769,2,191769,Marinilactibacillus,,bacteria,FALSE,1.40743,704,1,,,87.069,116,10^-46.0271,,,,,,,,,[1911586],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
191303,2,191303,Turicibacter,,bacteria,FALSE,5.11193,2557,3,,,81.09,182.333,10^-44.2666,,,,,,,,,[154288],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
165697,2,165697,Sphingopyxis,,bacteria,FALSE,0.613751,307,1,,,93.243,148,10^-74.7411,,,,,,,,,[33050],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
165695,2,165695,Sphingobium,,bacteria,FALSE,27.7008,13856,16,,,98.0929,696.875,10^-293.715,,,,,,,,,"[2930091, 135719]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
162289,2,162289,Peptoniphilus,,bacteria,FALSE,11.4414,5723,12,,,83.569,296.75,10^-123.33,,,,,,,,,[3016343],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
150022,2,150022,Finegoldia,,bacteria,FALSE,31.2613,15637,38,,,91.6376,231.105,10^-115.178,,,,,,,,,[1260],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
148959,2,148959,Wallemia,,eukaryota,FALSE,30.9115,15462,14,,,92.807,936.071,10^-300.382,,,,,,,,,[1708541],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
123375,2,123375,Solobacterium,,bacteria,FALSE,0,,,,,,,,1363.54,682047,382,2,682047,96.8073,246.351,10^-134.658,[2060878],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
119977,2,119977,Acidithiobacillus,,bacteria,FALSE,0.925625,463,1,,,80.258,233,10^-83.4644,,,,,,,,,[930],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
117563,2,117563,Granulicatella,,bacteria,FALSE,12419.5,6212263,6501,5,1865888,90.7032,739.73,10^-200.478,257.272,128688,85,1,128688,97.1,171,10^-94.0301,"[3050606, 137732, 46124]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
111782,2,111782,Tolypothrix,,bacteria,FALSE,2.62494,1313,3,,,84.333,191.333,10^-76.9169,,,,,,,,,[1188],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
104267,2,104267,Tenacibaculum,,bacteria,FALSE,2.38303,1192,1,,,81.352,429,10^-171.031,,,,,,,,,[104268],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
104264,2,104264,Cellulophaga,,bacteria,FALSE,1.79327,897,1,,,84.444,225,10^-93.0862,,,,,,,,,[76594],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
103830,2,103830,Mythimna,,eukaryota,FALSE,0.717709,359,1,,,84.971,173,10^-69.87,,,,,,,,,[987427],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
92793,2,92793,Aquabacterium,,bacteria,FALSE,4.94999,2476,5,,,96.936,346.4,10^-209.688,,,,,,,,,[2898431],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
86331,2,86331,Mogibacterium,,bacteria,FALSE,47.6747,23847,49,,,94.3862,323.184,10^-67.8686,,,,,,,,,[114527],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
79498,2,79498,Lacanobia,,eukaryota,FALSE,1.93522,968,3,,,92.9567,165.667,10^-84.5275,,,,,,,,,[79499],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
76831,2,76831,Myroides,,bacteria,FALSE,0.805673,403,1,,,80,235,10^-83.4607,,,,,,,,,[76832],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
70110,2,70110,Penicilliopsis,,eukaryota,FALSE,1.66532,833,1,,,80.223,359,10^-135.427,,,,,,,,,[41063],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
69965,2,69965,Macrococcus,,bacteria,FALSE,1.60935,805,2,,,84.8025,196,10^-80.1091,,,,,,,,,[1855823],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
60957,2,60957,Piscicola,,eukaryota,FALSE,1.15553,578,2,,,92.045,88,10^-37.9129,,,,,,,,,[60958],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
59735,2,59735,Bergeyella,,bacteria,FALSE,1.04558,523,1,,,97.977,346,10^-214.354,,,,,,,,,[1585976],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
59732,2,59732,Chryseobacterium,,bacteria,FALSE,21.0695,10539,18,,,85.2948,184.611,10^-73.66,,,,,,,,,"[2594269, 1721091, 651561, 536441, 253]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
51649,2,51649,Sacculina,,eukaryota,FALSE,14.87,7438,11,,,91.4708,84.1818,10^-35.0627,,,,,,,,,[51650],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
46580,2,46580,Spirometra,,eukaryota,FALSE,0.923626,462,1,,,100,74,10^-37.9881,,,,,,,,,[99802],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
46255,2,46255,Weissella,,bacteria,FALSE,229.049,114571,164,,,98.4116,536.957,10^-235.508,,,,,,,,,[1583],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
46123,2,46123,Abiotrophia,,bacteria,FALSE,1285.09,642804,708,,,93.741,716.057,10^-206.661,373.065,186608,99,1,186608,96.7,244,10^-163.001,"[191553, 46125]",1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
44259,2,44259,Filifactor,,bacteria,FALSE,1.59735,799,1,,,90.385,156,10^-73.3459,,,,,,,,,[143361],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
40323,2,40323,Stenotrophomonas,,bacteria,FALSE,2.99079,1496,4,,,97.547,223.75,10^-132.716,,,,,,,,,[40324],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
39948,2,39948,Dialister,,bacteria,FALSE,1.80927,905,1,,,99.701,669,10^-307.653,,,,,,,,,[39950],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
34104,2,34104,Streptobacillus,,bacteria,FALSE,3.50458,1753,4,,,89.083,276.75,10^-104.039,,,,,,,,,[34105],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
34084,2,34084,Riemerella,,bacteria,FALSE,88.8,44418,38,,,82.6088,416.474,10^-172.638,,,,,,,,,"[103810, 34085]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
32257,2,32257,Kingella,,bacteria,FALSE,414.05,207109,219,,,95.017,451.384,10^-265.27,,,,,,,,,[504],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
32207,2,32207,Rothia,,bacteria,FALSE,119.805,59927,131,,,94.8898,256.916,10^-132.574,,,,,,,,,"[426589, 172042, 43675, 2047]",1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
32067,2,32067,Leptotrichia,,bacteria,FALSE,1404.56,702565,856,,,93.7556,648.868,10^-262.255,140.881,70469,50,1,70469,100,124,10^-63.3487,"[712368, 712366, 712365, 712362, 712357, 554406, 159271, 157687, 109328, 104608, 40542]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
29574,2,29574,Taylorella,,bacteria,FALSE,0.643739,322,1,,,91.304,138,10^-65.1649,,,,,,,,,[84590],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
29465,2,29465,Veillonella,,bacteria,FALSE,36463.3,18239019,19039,14,4576887,92.7495,777.293,10^-225.294,7385.58,3694287,2282,12,3694287,96.9636,323.616,10^-213.378,"[2682456, 2682455, 1926307, 671228, 423477, 325812, 248315, 159268, 39778, 39777, 29466]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
29393,2,29393,Dolosigranulum,,bacteria,FALSE,15.0379,7522,6,,,97.3215,998.833,10^-242.004,,,,,,,,,[29394],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
13687,2,13687,Sphingomonas,,bacteria,FALSE,72.4686,36249,40,,,98.0361,746.95,10^-296.243,,,,,,,,,[1961362],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
7459,2,7459,Apis,,eukaryota,FALSE,0.623747,312,1,,,94.771,153,10^-80.9024,,,,,,,,,[7462],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
6578,2,6578,Pecten,,eukaryota,FALSE,17.6388,8823,10,,,81.1467,193.2,10^-63.3144,,,,,,,,,[6579],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
5820,2,5820,Plasmodium,,eukaryota,FALSE,0,,,,,,,,1509.87,755242,1063,1,755242,100,117,10^-64.0467,[36330],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
5761,2,5761,Naegleria,,eukaryota,FALSE,133.946,67000,138,,,92.167,297.833,10^-143.076,,,,,,,,,[5763],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
5543,2,5543,Trichoderma,,eukaryota,FALSE,22559.6,11284379,13917,2,464010,98.8524,66.8431,10^-30.4408,,,,,,,,,"[63577, 29875]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
5073,2,5073,Penicillium,,eukaryota,FALSE,28.0646,14038,8,,,80.7588,1110.12,10^-307.653,,,,,,,,,[1108849],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
5052,2,5052,Aspergillus,,eukaryota,FALSE,366.741,183445,233,,,84.2884,393.957,10^-165.453,,,,,,,,,"[396024, 182096, 41413, 41068]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
4575,2,4575,Zea,,eukaryota,FALSE,219.419,109754,159,,,96.7566,466.006,10^-262.845,,,,,,,,,[4577],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2745,2,2745,Halomonas,,bacteria,FALSE,0.827664,414,1,,,80.357,224,10^-80.0506,,,,,,,,,[115561],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
2717,2,2717,Cardiobacterium,,bacteria,FALSE,4.42621,2214,5,,,92.8892,290.6,10^-127.86,,,,,,,,,"[2866573, 2718]",1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1883,2,1883,Streptomyces,,bacteria,FALSE,43198.3,21607928,24126,15,4017768,99.4136,88.7067,10^-24.5055,,,,,,,,,[2996051],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1854,2,1854,Frankia,,bacteria,FALSE,16.1435,8075,19,,,96.134,262.421,10^-152.719,,,,,,,,,[181582],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1678,2,1678,Bifidobacterium,,bacteria,FALSE,1.86324,932,2,,,98.997,299,10^-187.656,,,,,,,,,[216816],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1654,2,1654,Actinomyces,,bacteria,FALSE,137.13,68593,122,,,91.3749,318.189,10^-98.3967,,,,,,,,,"[1852377, 544580, 55565, 1656, 1655]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1649,2,1649,Kurthia,,bacteria,FALSE,3.03477,1518,2,,,95.0519,623.5,10^-115.948,,,,,,,,,[3049086],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1647,2,1647,Erysipelothrix,,bacteria,FALSE,0.901634,451,1,,,97.203,286,10^-171.893,,,,,,,,,[1648],1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1578,2,1578,Lactobacillus,,bacteria,FALSE,1.68732,844,1,,,82.258,124,10^-41.8811,,,,,,,,,[1600],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1485,2,1485,Clostridium,,bacteria,FALSE,96.9007,48470,73,,,83.4049,146.11,10^-50.376,,,,,,,,,"[1155388, 1502]",1,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1386,2,1386,Bacillus,,bacteria,FALSE,4.25827,2130,4,,,87.2075,234,10^-99.6154,,,,,,,,,"[2499213, 1428, 1423]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1378,2,1378,Gemella,,bacteria,FALSE,21318.9,10663789,11808,8,2068700,93.4375,777.166,10^-205.791,2921.82,1461501,982,9,1461501,97.7901,202.626,10^-122.577,"[1785995, 84135, 29391, 1379]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1357,2,1357,Lactococcus,lactic streptococci,bacteria,FALSE,1.09156,546,1,,,96.1736,392,10^-80.0219,,,,,,,,,[1363],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1350,2,1350,Enterococcus,,bacteria,FALSE,361.643,180895,133,,,98.6939,775.293,10^-294.729,,,,,,,,,"[357441, 44008, 33945, 1352, 1351]",3,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1301,2,1301,Streptococcus,,bacteria,FALSE,153442,76752158,80323,70,19303005,92.5875,795.062,10^-230.324,40676.4,20346438,14346,76,20346438,93.9183,305.263,10^-179.135,"[3041623, 3038077, 3018249, 2972784, 2963155, 2905972, 2898232, 2866596, 2853160, 2819619, 2763068, 2759692, 2710759, 2610896, 2598453, 2588991, 2576376, 2382163, 2282136, 1902136, 1839799, 1759399, 1739491, 1739309, 1739299, 1715098, 1715092, 1501662, 1433519, 1433514, 1433513, 1419814, 1234680, 1169673, 1156431, 1095727, 1095726, 712633, 712631, 712624, 712623, 712622, 684066, 563038, 563036, 400065, 257758, 143682, 113107, 83427, 78535, 76860, 68892, 45634, 28037, 1345, 1343, 1338, 1335, 1334, 1328, 1318, 1314, 1313, 1311, 1310, 1308, 1307, 1306, 1305, 1304, 1303, 1302]",12,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1269,2,1269,Micrococcus,,bacteria,FALSE,0.931622,466,1,,,98.477,197,10^-117.847,,,,,,,,,[1270],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
1243,2,1243,Leuconostoc,,bacteria,FALSE,323.635,161883,242,,,89.518,476.136,10^-234.811,,,,,,,,,"[255248, 1246, 1244]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA
