tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_bpm,nt_base_count,nt_count,nt_contigs,nt_contig_b,nt_percent_identity,nt_alignment_length,nt_e_value,nr_bpm,nr_base_count,nr_count,nr_contigs,nr_contig_b,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_ID,short_name_id,protocol,mean_nt_bpm,sd_nt_bpm,z_score,sample_type
71,2,71,Simonsiella,,bacteria,FALSE,152.951,66091,71,NA,NA,95.9215,658.944,10^-208.655,NA,NA,NA,NA,NA,NA,NA,,[72],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,153.951,oral swab
2948642,2,2948642,Buchananvirus,,viruses,FALSE,151.685,632,1,NA,NA,91.322,484,10^-260.869,NA,NA,NA,NA,NA,NA,NA,,[2955547],0,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,0,0,152.685,oral swab
5543,2,5543,Trichoderma,,eukaryota,FALSE,70368.1,23154235,22118,57,3594113,99.8559,72.3834,10^-22.6061,NA,NA,NA,NA,NA,NA,NA,,"[101201, 63577, 29875]",0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,545.578,457.9969574,152.1219713,oral swab
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,148.706,48931,52,NA,NA,94.3901,743.865,10^-193.877,NA,NA,NA,NA,NA,NA,NA,,"[2899133, 2093824]",0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,149.706,oral swab
543311,2,543311,Parvimonas,,bacteria,FALSE,148.062,36487,53,NA,NA,91.7513,455.887,10^-166.434,NA,NA,NA,NA,NA,NA,NA,,[33033],1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,149.062,oral swab
34084,2,34084,Riemerella,,bacteria,FALSE,144.232,1128,1,NA,NA,83.865,502,10^-219.682,NA,NA,NA,NA,NA,NA,NA,,[34085],0,RDC_INC_PAN_s_019_775853_taxon_report,PAN019,eSISPA,0,0,145.232,oral swab
375288,2,375288,Parabacteroides,,bacteria,FALSE,139.062,18659,20,NA,NA,97.8571,672.3,10^-230.802,NA,NA,NA,NA,NA,NA,NA,,"[1217282, 823]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,140.062,oral swab
543311,2,543311,Parvimonas,,bacteria,FALSE,135.924,44725,28,1,30811,87.1401,1493.14,10^-260.53,93.6378,30811,13,1,30811,98.4,560,10^-307.653,"[1944660, 33033]",1,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,136.924,oral swab
2948910,2,2948910,Skatevirus,,viruses,FALSE,133.685,557,1,NA,NA,84.988,433,10^-194.357,NA,NA,NA,NA,NA,NA,NA,,[2956461],0,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,0,0,134.685,oral swab
2025617,2,2025617,Ketobacter,,bacteria,FALSE,132.356,36005,53,NA,NA,80.356,504.151,10^-196.402,NA,NA,NA,NA,NA,NA,NA,,[1917421],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,133.356,oral swab
2803850,2,2803850,Mammaliicoccus,,bacteria,FALSE,132.305,35991,44,NA,NA,80.3998,166.659,10^-54.7766,NA,NA,NA,NA,NA,NA,NA,,[1296],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,133.305,oral swab
713,2,713,Actinobacillus,,bacteria,FALSE,131.391,56775,48,NA,NA,82.704,438.917,10^-184.477,NA,NA,NA,NA,NA,NA,NA,,"[230709, 189834, 720]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,132.391,oral swab
838,2,838,Prevotella,,bacteria,FALSE,281041,26037776,36288,14,1471876,94.7027,542.362,10^-209.356,20427.1,1892518,1749,16,1892518,96.3173,248.757,10^-152.912,"[2913616, 2913614, 1177574, 1161412, 712461, 652722, 652716, 589437, 589436, 563031, 470565, 282402, 159272, 60133, 59823, 52227, 28137, 28133, 28132, 28131, 28129, 28128, 28125]",3,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,36703.4,1907.565289,128.0221334,oral swab
1637,2,1637,Listeria,,bacteria,FALSE,125.929,47879,68,NA,NA,92.1048,492.941,10^-269.756,NA,NA,NA,NA,NA,NA,NA,,[1639],1,RDC_INC_PAN_s_013_775845_taxon_report,PAN013,eSISPA,0,0,126.929,oral swab
1926672,2,1926672,Prevotellamassilia,,bacteria,FALSE,123.138,40518,41,NA,NA,86.9564,180.976,10^-76.0061,NA,NA,NA,NA,NA,NA,NA,,[1926676],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,124.138,oral swab
57493,2,57493,Kocuria,,bacteria,FALSE,120.464,29686,48,NA,NA,96.9957,437.562,10^-231.452,NA,NA,NA,NA,NA,NA,NA,,"[2719588, 1049583]",0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,121.464,oral swab
1033,2,1033,Afipia,,bacteria,FALSE,115.59,51058,36,NA,NA,88.7252,770.167,10^-172.414,NA,NA,NA,NA,NA,NA,NA,,[40137],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,116.59,oral swab
1279,2,1279,Staphylococcus,,bacteria,FALSE,114.256,57857,75,NA,NA,97.5214,565.733,10^-173.516,NA,NA,NA,NA,NA,NA,NA,,"[283734, 214473, 70255, 29388, 29385, 29382, 29378, 1290, 1283, 1282]",5,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,115.256,oral swab
642,2,642,Aeromonas,,bacteria,FALSE,108.044,10010,24,NA,NA,97.5567,247.375,10^-148.096,NA,NA,NA,NA,NA,NA,NA,,"[654, 651, 645, 644]",2,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,109.044,oral swab
150022,2,150022,Finegoldia,,bacteria,FALSE,107.682,358,1,NA,NA,97.81,137,10^-76.8332,NA,NA,NA,NA,NA,NA,NA,,[1260],1,RDC_INC_PAN_s_017_T_775850_taxon_report,PAN017,PtCl4 eSISPA,0,0,108.682,oral swab
1843210,2,1843210,Anaerocolumna,,bacteria,FALSE,107.407,840,1,NA,NA,84.868,152,10^-59.6335,NA,NA,NA,NA,NA,NA,NA,,[433286],0,RDC_INC_PAN_s_019_775853_taxon_report,PAN019,eSISPA,0,0,108.407,oral swab
1926672,2,1926672,Prevotellamassilia,,bacteria,FALSE,104.396,9672,20,NA,NA,91.6703,312.2,10^-166.095,NA,NA,NA,NA,NA,NA,NA,,[1926676],0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,105.396,oral swab
2767353,2,2767353,Lancefieldella,,bacteria,FALSE,102.329,44217,50,NA,NA,91.7537,689.52,10^-130.852,NA,NA,NA,NA,NA,NA,NA,,[1382],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,103.329,oral swab
909656,2,909656,Phocaeicola,,bacteria,FALSE,101.382,27579,22,NA,NA,91.1056,882.773,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[821],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,102.382,oral swab
1101105,2,1101105,Griposia,,eukaryota,FALSE,101.187,27526,67,NA,NA,93.4002,231.493,10^-119.271,NA,NA,NA,NA,NA,NA,NA,,[1101106],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,102.187,oral swab
354349,2,354349,Pseudochrobactrum,,bacteria,FALSE,100.842,27432,59,NA,NA,98.2202,283.542,10^-174.492,NA,NA,NA,NA,NA,NA,NA,,[2864102],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,101.842,oral swab
1257,2,1257,Peptostreptococcus,,bacteria,FALSE,98.0705,9086,11,NA,NA,82.2465,616.091,10^-258.955,NA,NA,NA,NA,NA,NA,NA,,[3003601],0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,99.0705,oral swab
34084,2,34084,Riemerella,,bacteria,FALSE,96.8327,41842,32,NA,NA,80.9803,515.625,10^-205.604,NA,NA,NA,NA,NA,NA,NA,,[34085],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,97.8327,oral swab
1257,2,1257,Peptostreptococcus,,bacteria,FALSE,95.776,12851,16,NA,NA,83.7631,441.125,10^-174.216,45.7453,6138,3,1,6138,89.9,504,10^-279.499,"[3003601, 169971]",0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,96.776,oral swab
838,2,838,Prevotella,,bacteria,FALSE,221061,60135241,77414,95,8294529,95.0184,650.841,10^-203.461,28705.9,7808887,7310,92,7808887,97.6659,338.997,10^-218.649,"[2913621, 2801997, 2691580, 2081962, 1177574, 1161412, 712471, 671219, 652716, 589437, 589436, 563031, 470565, 282402, 159272, 60133, 59823, 28137, 28133, 28132, 28131, 28129, 28128, 28125]",3,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,36703.4,1907.565289,96.59538556,oral swab
34084,2,34084,Riemerella,,bacteria,FALSE,88.8,44418,38,NA,NA,82.6088,416.474,10^-172.638,NA,NA,NA,NA,NA,NA,NA,,"[103810, 34085]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,89.8,oral swab
71,2,71,Simonsiella,,bacteria,FALSE,88.6106,693,1,NA,NA,89.608,510,10^-263.591,NA,NA,NA,NA,NA,NA,NA,,[72],0,RDC_INC_PAN_s_019_775853_taxon_report,PAN019,eSISPA,0,0,89.6106,oral swab
2901164,2,2901164,Stutzerimonas,,bacteria,FALSE,85.8861,11524,11,NA,NA,89.9714,181.273,10^-86.2558,NA,NA,NA,NA,NA,NA,NA,,[316],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,86.8861,oral swab
1257,2,1257,Peptostreptococcus,,bacteria,FALSE,83.0973,22605,38,NA,NA,82.4057,368.211,10^-148.671,364.099,99046,66,3,99046,99.7485,363.288,10^-255.348,"[3003601, 341694, 169971, 1262, 1261]",1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,84.0973,oral swab
157,2,157,Treponema,,bacteria,FALSE,82.4731,645,1,NA,NA,98.156,488,10^-31.3719,NA,NA,NA,NA,NA,NA,NA,,[158],1,RDC_INC_PAN_s_019_775853_taxon_report,PAN019,eSISPA,0,0,83.4731,oral swab
642,2,642,Aeromonas,,bacteria,FALSE,82.4691,27136,37,NA,NA,96.6811,579.676,10^-296.999,NA,NA,NA,NA,NA,NA,NA,,[644],1,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,83.4691,oral swab
2147,2,2147,Acholeplasma,,bacteria,FALSE,81.5725,26841,21,NA,NA,90.3355,735.238,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[1130045],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,82.5725,oral swab
286104,2,286104,Winogradskyella,,bacteria,FALSE,81.0871,40560,47,NA,NA,91.9786,84.0426,10^-35.1921,NA,NA,NA,NA,NA,NA,NA,,"[1936080, 754417]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,82.0871,oral swab
334624,2,334624,Oppiella,,eukaryota,FALSE,80.9971,10868,14,NA,NA,98.2531,629.5,10^-110.951,NA,NA,NA,NA,NA,NA,NA,,[334625],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,81.9971,oral swab
1716,2,1716,Corynebacterium,,bacteria,FALSE,80.3151,7441,16,NA,NA,98.7581,301,10^-187.996,NA,NA,NA,NA,NA,NA,NA,,[1408191],0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,81.3151,oral swab
3044798,2,3044798,Purivirus,,viruses,FALSE,79.6344,21663,19,NA,NA,81.5593,957.158,10^-307.653,NA,NA,NA,NA,NA,NA,NA,,[3060664],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,80.6344,oral swab
577309,2,577309,Paraprevotella,,bacteria,FALSE,79.2385,26073,26,NA,NA,88.4187,198.577,10^-87.4154,NA,NA,NA,NA,NA,NA,NA,,[454155],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,80.2385,oral swab
1678,2,1678,Bifidobacterium,,bacteria,FALSE,73.5159,24190,33,NA,NA,95.2791,470.758,10^-278.502,NA,NA,NA,NA,NA,NA,NA,,[165187],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,74.5159,oral swab
2895509,2,2895509,Metamycoplasma,,bacteria,FALSE,72.3827,36206,26,NA,NA,94.4273,1206.58,10^-190.405,NA,NA,NA,NA,NA,NA,NA,,[2121],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,73.3827,oral swab
3044798,2,3044798,Purivirus,,viruses,FALSE,71.8538,17707,13,NA,NA,84.2847,408,10^-77.7084,NA,NA,NA,NA,NA,NA,NA,,[3060664],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,72.8538,oral swab
1378,2,1378,Gemella,,bacteria,FALSE,21318.9,10663789,11808,8,2068700,93.4375,777.166,10^-205.791,2921.82,1461501,982,9,1461501,97.7901,202.626,10^-122.577,"[1785995, 84135, 29391, 1379]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,1950.96,267.4863797,72.14123867,oral swab
2948910,2,2948910,Skatevirus,,viruses,FALSE,68.4288,34651,43,NA,NA,90.2172,525.512,10^-187.182,NA,NA,NA,NA,NA,NA,NA,,"[3003234, 2956461, 2956460, 2956459, 2956457, 2956456, 2861004]",0,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,69.4288,oral swab
838,2,838,Prevotella,,bacteria,FALSE,166700,22367425,28611,8,96227,94.108,576.941,10^-169.532,789.55,105940,70,9,105940,96.9029,327.371,10^-184.219,"[2913616, 2691580, 1177575, 1177574, 712461, 652716, 589437, 589436, 470565, 310946, 310945, 282402, 159272, 60133, 59823, 52227, 28137, 28133, 28132, 28131, 28129, 28128, 28125]",3,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,36703.4,1907.565289,68.11273406,oral swab
28250,2,28250,Ornithobacterium,,bacteria,FALSE,67.0822,6215,9,NA,NA,95.6054,136.556,10^-72.4126,NA,NA,NA,NA,NA,NA,NA,,[2497989],0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,68.0822,oral swab
1279,2,1279,Staphylococcus,,bacteria,FALSE,62.6784,5807,6,NA,NA,94.8697,517.5,10^-240.96,NA,NA,NA,NA,NA,NA,NA,,"[74706, 1290, 1282, 1280]",2,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,63.6784,oral swab
1716,2,1716,Corynebacterium,,bacteria,FALSE,61.9524,26770,40,NA,NA,93.3781,509.525,10^-279.06,NA,NA,NA,NA,NA,NA,NA,,[43768],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,62.9524,oral swab
1869285,2,1869285,Allofrancisella,,bacteria,FALSE,61.3888,8237,9,NA,NA,83.1572,119.667,10^-41.2135,NA,NA,NA,NA,NA,NA,NA,,[1085647],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,62.3888,oral swab
-202560065,2,-202560065,non-genus-specific reads in family Herelleviridae,,viruses,FALSE,57.5847,28804,24,NA,NA,90.4709,1057.67,10^-48.1198,NA,NA,NA,NA,NA,NA,NA,,[2828082],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,58.5847,oral swab
-200031979,2,-200031979,non-genus-specific reads in family Clostridiaceae,,bacteria,FALSE,56.8873,7633,10,NA,NA,86.422,259.6,10^-85.0344,NA,NA,NA,NA,NA,NA,NA,,[2830657],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,57.8873,oral swab
1016,2,1016,Capnocytophaga,,bacteria,FALSE,56525.2,28274038,29407,30,5961046,93.8681,769.067,10^-209.335,14460.1,7233002,5295,32,7233002,96.8234,309.27,10^-195.268,"[2758091, 2748316, 2708117, 2545799, 1945658, 1705617, 1316596, 1316593, 936370, 706435, 327575, 327574, 207540, 159273, 45243, 45242, 44737, 1019, 1018, 1017]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,1127.7995,1002.072799,55.22869385,oral swab
254717,2,254717,Chrysodeixis,,eukaryota,FALSE,54.1894,7271,11,NA,NA,80.6927,514.727,10^-203.203,NA,NA,NA,NA,NA,NA,NA,,[689277],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,55.1894,oral swab
1279,2,1279,Staphylococcus,,bacteria,FALSE,53.5755,419,1,NA,NA,96.0146,276,10^-61.4702,NA,NA,NA,NA,NA,NA,NA,,[1290],0,RDC_INC_PAN_s_019_775853_taxon_report,PAN019,eSISPA,0,0,54.5755,oral swab
538,2,538,Eikenella,,bacteria,FALSE,49.7641,18128,27,NA,NA,95.9505,505.037,10^-266.971,NA,NA,NA,NA,NA,NA,NA,,[539],1,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA,0,0,50.7641,oral swab
2801844,2,2801844,Arachnia,,bacteria,FALSE,48.7003,24360,42,NA,NA,96.1221,389.452,10^-98.9089,NA,NA,NA,NA,NA,NA,NA,,[1750],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,49.7003,oral swab
279439,2,279439,Sisyra,,eukaryota,FALSE,48.2944,15891,16,NA,NA,81.2279,132.375,10^-40.328,NA,NA,NA,NA,NA,NA,NA,,[279440],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,49.2944,oral swab
68287,2,68287,Mesorhizobium,,bacteria,FALSE,48.1774,17550,12,NA,NA,97.4727,1317.58,10^-134.396,NA,NA,NA,NA,NA,NA,NA,,[2725666],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA,0,0,49.1774,oral swab
1843210,2,1843210,Anaerocolumna,,bacteria,FALSE,47.7446,12988,36,NA,NA,89.4259,206.889,10^-98.6884,NA,NA,NA,NA,NA,NA,NA,,[3039116],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,48.7446,oral swab
547,2,547,Enterobacter,,bacteria,FALSE,47.5235,24065,32,NA,NA,96.3052,539.875,10^-210.039,NA,NA,NA,NA,NA,NA,NA,,"[2976431, 2027919, 1915310, 1812935, 1299338, 158836, 61645, 550]",1,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,48.5235,oral swab
841,2,841,Roseburia,,bacteria,FALSE,47.0868,6318,9,NA,NA,82.8757,291.778,10^-89.9087,NA,NA,NA,NA,NA,NA,NA,,[166486],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,48.0868,oral swab
5543,2,5543,Trichoderma,,eukaryota,FALSE,22559.6,11284379,13917,2,464010,98.8524,66.8431,10^-30.4408,NA,NA,NA,NA,NA,NA,NA,,"[63577, 29875]",0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,545.578,457.9969574,47.96332883,oral swab
1069494,2,1069494,Trueperella,,bacteria,FALSE,46.7198,17019,35,NA,NA,84.7762,122.2,10^-45.2408,NA,NA,NA,NA,NA,NA,NA,,[1661],1,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA,0,0,47.7198,oral swab
2025617,2,2025617,Ketobacter,,bacteria,FALSE,46.58,6250,9,NA,NA,80.2343,535.667,10^-208.6,NA,NA,NA,NA,NA,NA,NA,,[1917421],0,RDC_INC_PAN_s_018_T_775852_taxon_report,PAN018,PtCl4 eSISPA,0,0,47.58,oral swab
150022,2,150022,Finegoldia,,bacteria,FALSE,46.3073,12597,34,NA,NA,92.3943,178.971,10^-89.3078,NA,NA,NA,NA,NA,NA,NA,,[1260],1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,47.3073,oral swab
1716,2,1716,Corynebacterium,,bacteria,FALSE,46.1996,11385,22,NA,NA,95.7857,359.636,10^-179.708,NA,NA,NA,NA,NA,NA,NA,,"[2041036, 169292, 43770, 42817, 38304]",1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,47.1996,oral swab
1283313,2,1283313,Alloprevotella,,bacteria,FALSE,45.6412,15018,15,NA,NA,95.4941,559.133,10^-307.653,524.488,172580,120,6,172580,98.8092,357.925,10^-236.089,"[1283315, 76122]",0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,46.6412,oral swab
838,2,838,Prevotella,,bacteria,FALSE,124248,517681,428,NA,NA,94.5416,988.607,10^-251.588,NA,NA,NA,NA,NA,NA,NA,,"[1177574, 652716, 589437, 589436, 470565, 282402, 52227, 28137, 28133, 28132, 28131, 28129, 28128]",2,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,36703.4,1907.565289,45.86984815,oral swab
118747,2,118747,Bulleidia,,bacteria,FALSE,44.5813,16240,28,NA,NA,82.8013,386.857,10^-159.956,NA,NA,NA,NA,NA,NA,NA,,[2806552],0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA,0,0,45.5813,oral swab
2974257,2,2974257,Hoylesella,,bacteria,FALSE,44.1674,4092,7,NA,NA,89.1661,406.429,10^-149.897,NA,NA,NA,NA,NA,NA,NA,,"[76123, 28127]",0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,45.1674,oral swab
543311,2,543311,Parvimonas,,bacteria,FALSE,43.7464,4053,3,NA,NA,93.7049,1038,10^-224.862,NA,NA,NA,NA,NA,NA,NA,,[33033],1,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,44.7464,oral swab
848,2,848,Fusobacterium,,bacteria,FALSE,6621.82,27590,25,NA,NA,95.2076,875.2,10^-223.63,NA,NA,NA,NA,NA,NA,NA,,"[2663009, 1583098, 285729, 76859, 860, 851]",1,RDC_INC_PAN_s_020_775855_taxon_report,PAN020,eSISPA,2164.705,104.2867791,42.34259075,oral swab
1279,2,1279,Staphylococcus,,bacteria,FALSE,41.1277,11188,26,NA,NA,88.3345,199,10^-73.5994,NA,NA,NA,NA,NA,NA,NA,,"[586733, 214473, 1290, 1282]",1,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,42.1277,oral swab
44249,2,44249,Paenibacillus,,bacteria,FALSE,40.7978,17629,26,NA,NA,97.1255,533.538,10^-86.9109,NA,NA,NA,NA,NA,NA,NA,,[2023772],0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,41.7978,oral swab
89966,2,89966,Hymenobacter,,bacteria,FALSE,40.2451,17777,39,NA,NA,81.8343,155.256,10^-54.7154,NA,NA,NA,NA,NA,NA,NA,,[1484118],0,RDC_INC_PAN_s_019_T_775854_taxon_report,PAN019,PtCl4 eSISPA,0,0,41.2451,oral swab
28453,2,28453,Sphingobacterium,,bacteria,FALSE,39.6014,9759,10,NA,NA,95.5716,791.4,10^-157.321,NA,NA,NA,NA,NA,NA,NA,,[2557994],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,40.6014,oral swab
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,39.4509,17047,30,NA,NA,90.8894,418.267,10^-204.809,NA,NA,NA,NA,NA,NA,NA,,"[2899133, 2572088, 2093824]",0,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,40.4509,oral swab
2093823,2,2093823,Nanosynbacter,,bacteria,FALSE,38.6626,3582,6,NA,NA,96.8022,415.5,10^-125.17,NA,NA,NA,NA,NA,NA,NA,,"[2899133, 2093824]",0,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,39.6626,oral swab
843,2,843,Wolinella,,bacteria,FALSE,36.6331,18324,26,NA,NA,95.8617,76.1923,10^-35.0997,NA,NA,NA,NA,NA,NA,NA,,[844],0,RDC_INC_PAN_s_017_775849_taxon_report,PAN017,eSISPA,0,0,37.6331,oral swab
538,2,538,Eikenella,,bacteria,FALSE,36.4889,8992,11,NA,NA,95.1477,613.182,10^-234.664,NA,NA,NA,NA,NA,NA,NA,,[539],1,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,37.4889,oral swab
5475,2,5475,Candida,,eukaryota,FALSE,34.796,17620,31,NA,NA,98.3128,398.194,10^-150.332,NA,NA,NA,NA,NA,NA,NA,,[5476],1,RDC_INC_PAN_s_020_T_775856_taxon_report,PAN020,PtCl4 eSISPA,0,0,35.796,oral swab
111500,2,111500,Allomuricauda,,bacteria,FALSE,34.7248,11426,10,NA,NA,83.1647,89.1,10^-27.6833,NA,NA,NA,NA,NA,NA,NA,,[254955],0,RDC_INC_PAN_s_026_775857_taxon_report,PAN026,eSISPA,0,0,35.7248,oral swab
1279,2,1279,Staphylococcus,,bacteria,FALSE,34.3503,14843,16,NA,NA,98.383,738.125,10^-296.123,NA,NA,NA,NA,NA,NA,NA,,[1280],1,RDC_INC_PAN_s_015_775847_taxon_report,PAN015,eSISPA,0,0,35.3503,oral swab
32008,2,32008,Burkholderia,,bacteria,FALSE,33.8752,12340,13,NA,NA,97.8765,787.231,10^-296.367,NA,NA,NA,NA,NA,NA,NA,,"[2962884, 488447]",0,RDC_INC_PAN_s_015_T_775848_taxon_report,PAN015,PtCl4 eSISPA,0,0,34.8752,oral swab
3817,2,3817,Arachis,,eukaryota,FALSE,33.3951,12697,26,NA,NA,92.7929,307.846,10^-169.069,NA,NA,NA,NA,NA,NA,NA,,[3818],0,RDC_INC_PAN_s_013_775845_taxon_report,PAN013,eSISPA,0,0,34.3951,oral swab
36853,2,36853,Desulfitobacterium,,bacteria,FALSE,32.8676,8941,6,NA,NA,84.8975,93.5,10^-31.8282,NA,NA,NA,NA,NA,NA,NA,,[49338],0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,33.8676,oral swab
10375,2,10375,Lymphocryptovirus,,viruses,FALSE,32.5427,3015,8,NA,NA,98.4926,203.375,10^-122.21,NA,NA,NA,NA,NA,NA,NA,,[3050299],1,RDC_INC_PAN_s_018_775851_taxon_report,PAN018,eSISPA,0,0,33.5427,oral swab
165695,2,165695,Sphingobium,,bacteria,FALSE,31.9964,8704,20,NA,NA,98.2047,255.95,10^-155.988,NA,NA,NA,NA,NA,NA,NA,,"[1332080, 13690]",0,RDC_INC_PAN_s_026_T_775858_taxon_report,PAN026,PtCl4 eSISPA,0,0,32.9964,oral swab
2767886,2,2767886,Levilactobacillus,,bacteria,FALSE,31.9319,7869,10,NA,NA,88.1969,88.1,10^-33.315,NA,NA,NA,NA,NA,NA,NA,,[1580],0,RDC_INC_PAN_s_013_T_775846_taxon_report,PAN013,PtCl4 eSISPA,0,0,32.9319,oral swab
